,gamma_autocorrelation,ocean_heat_capacity[0],ocean_heat_capacity[1],ocean_heat_capacity[2],ocean_heat_transfer[0],ocean_heat_transfer[1],ocean_heat_transfer[2],deep_ocean_efficacy,sigma_eta,sigma_xi,forcing_4co2,iirf_0[CO2],iirf_uptake[CO2],iirf_temperature[CO2],iirf_airborne[CO2],erfari_radiative_efficiency[BC],erfari_radiative_efficiency[OC],erfari_radiative_efficiency[Sulfur],erfari_radiative_efficiency[NOx],erfari_radiative_efficiency[VOC],erfari_radiative_efficiency[NH3],erfari_radiative_efficiency[CH4],erfari_radiative_efficiency[N2O],erfari_radiative_efficiency[Equivalent effective stratospheric chlorine],aci_shape[Sulfur],aci_shape[BC],aci_shape[OC],aci_scale,ozone_radiative_efficiency[CH4],ozone_radiative_efficiency[N2O],ozone_radiative_efficiency[Equivalent effective stratospheric chlorine],ozone_radiative_efficiency[CO],ozone_radiative_efficiency[VOC],ozone_radiative_efficiency[NOx],forcing_scale[CH4],forcing_scale[N2O],forcing_scale[Stratospheric water vapour],forcing_scale[Land use],forcing_scale[Volcanic],forcing_scale[Solar],forcing_scale[Light absorbing particles on snow and ice],forcing_scale[Irrigation],forcing_scale[CO2],forcing_scale[CFC-11],forcing_scale[CFC-12],forcing_scale[CFC-113],forcing_scale[CFC-114],forcing_scale[CFC-115],forcing_scale[HCFC-22],forcing_scale[HCFC-141b],forcing_scale[HCFC-142b],forcing_scale[CCl4],forcing_scale[CHCl3],forcing_scale[CH2Cl2],forcing_scale[CH3Cl],forcing_scale[CH3CCl3],forcing_scale[CH3Br],forcing_scale[Halon-1211],forcing_scale[Halon-1301],forcing_scale[Halon-2402],forcing_scale[CF4],forcing_scale[C2F6],forcing_scale[C3F8],forcing_scale[c-C4F8],forcing_scale[C4F10],forcing_scale[C5F12],forcing_scale[C6F14],forcing_scale[C7F16],forcing_scale[C8F18],forcing_scale[NF3],forcing_scale[SF6],forcing_scale[SO2F2],forcing_scale[HFC-125],forcing_scale[HFC-134a],forcing_scale[HFC-143a],forcing_scale[HFC-152a],forcing_scale[HFC-227ea],forcing_scale[HFC-32],forcing_scale[HFC-365mfc],forcing_scale[HFC-4310mee],forcing_scale[HFC-23],forcing_scale[HFC-236fa],forcing_scale[HFC-245fa],baseline_concentration[CO2],seed,stochastic_run,use_seed
1433011,9.99113200011134,2.626136104742496,24.93803947621772,234.8320271144509,2.123036695212056,3.875227501027944,1.0744070131971075,0.8733134078785308,1.1834705415245137,0.4605412756607226,8.094598135097598,26.33590118975812,0.0064318353652116,2.68155568079387,0.0022053751025458,0.0464901112464595,-0.0039230102213247,-0.0040210871271399,-0.0001017405741044,-1.4337227744974048e-05,-0.0006493781816537,-1.502251444564202e-06,-3.2845598023795104e-05,-7.348210110189311e-06,0.0229614592853911,10.373081581551393,2.787561602300136e-24,-0.4744453477561097,0.0001674995061419,0.0008517039620405,1.5334112036206535e-06,6.627392125697996e-05,0.0005313173088812,0.0002251139302849,0.7750801620409598,1.014586221690906,1.0229619948570343,1.2063633541144403,1.2272171523165485,1.2827350538841753,0.7989545685142795,0.3712424772238989,1.0149888880935591,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,1.14047883478561,277.43551378614893,573127152,True,True
1433906,23.320136046839448,4.331052572649156,36.09419869562733,87.60283001746767,1.0671511615554965,4.067072213032779,0.9198860083241732,1.4267518997499553,1.7569622038046664,0.6771142294036312,8.95343418217898,33.6044566921438,-0.0009097870284015,0.4114635125784353,0.0053247285415126,0.0358916566699854,-0.0068666991051328,-0.0035150534855491,-0.0001068345679221,-5.2124723981499125e-05,-0.0005210362661457,-1.6730975655141997e-06,-1.0131616507059286e-05,-9.108235910999137e-06,0.0048938332828848,6680.204337216732,0.0001057759121761,-1.081927861894565,0.000230423323509,0.000974460596825,-0.0001283024507369,9.985308760907644e-05,0.0005218813738994,0.0008145993978841,1.1587473055402295,0.9783947569361034,1.2085386165569825,1.1118049109535282,0.9616974595500482,0.958749407373933,0.9300137876624384,-0.3580914224030502,1.076733850120839,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,0.8855590651355966,277.80034900602254,573484257,True,True
1436010,4.561789838721385,3.7734131293554554,5.928312760501204,112.66028765759066,1.1259934488779355,4.148995365635979,1.2937706953818489,1.4127728965022557,0.8338277832337937,0.5698274196985544,8.215687665575329,25.791885618659958,0.0062472811160962,3.8608601409418326,0.0006893710794302,0.0044373268681999,-0.0064714876092685,-0.0005386750201057,-0.0001015204634207,-3.658292945354548e-05,-0.0005293657371598,-2.0722528263896286e-06,-3.74569836071893e-05,-7.286253722245717e-06,0.0010999115478877,0.0009360158467618,6.844159935630804e-14,-6.09401701396191,0.0002022667301689,0.0014955660337918,2.250755969005105e-05,3.219522213307702e-05,0.0001663387892603,-0.000628060553647,1.1193479255539809,1.0379628582130074,0.8212123474095678,1.2344256417277557,0.8896982779855601,1.2086951760787823,0.5273599729404652,1.963263534615533,1.0229456855999046,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,0.8778410203909688,278.65232305043304,574323753,True,True
1436662,24.718263151827976,3.2962246298402014,28.16749823709489,49.91066667691363,2.0762336102931416,5.055236390966322,1.6629216523604835,1.2733083381870145,2.586447084743024,0.5367150316812983,9.118046548450735,34.2557956283174,-0.0026134323490728,1.4735510759731152,0.0062163420766978,0.0545067894640875,-0.0017617550058277,-0.0007545837181428,-9.63823938318169e-05,-1.425575130997488e-07,-0.0006393949546512,-3.0710029573105074e-06,-3.550042110648175e-05,-8.802514443928437e-06,0.0002104535569286,4.469502011429746e-11,1.932337803132111e-14,-15.416710331424833,0.0002489970108697,0.0012948597191188,-2.958350061349493e-05,-1.3090741886601577e-05,0.0002757291378202,0.0002788895619059,0.9219206564345028,0.9938023296636628,1.4597184864318835,1.5794235063644888,1.0336443289266657,0.990697622596998,0.309338733216097,0.6064692765254747,1.0882233612860368,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,1.0432443358789665,277.4818587300914,574583901,True,True
1437679,5.181027578348996,2.225160322344588,13.300912927433547,119.84304820261325,1.1744588128285665,3.421512015956852,0.9109742890777556,1.3120995845237833,0.4280963322215342,0.3079543041053484,7.489559612095577,30.52968064636989,0.0016642271727907,4.839982305727236,0.0015143514103276,-0.0016792539459296,-0.0028843113830991,-0.0019041158088353,-0.0001014502497772,-4.069090338309666e-05,-0.000572994711769,-2.393075281984212e-06,-6.357688499974244e-05,-7.95729902929729e-06,0.0007378961510362,2.3122386200244588e-08,5.755087701944025e-15,-18.203558315443807,0.0002775008486977,0.0012524911834327,-6.789155026605755e-05,0.0002446768025487,0.0005361272726101,0.001027035521856,1.1451041870780962,1.0755457411329343,1.1713456904291029,0.773568116813941,0.789830650153192,0.9661048482974228,0.6048322797731348,1.686337132736286,0.9712323559619084,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,1.0795592971050585,277.9790228548421,574989684,True,True
1439245,5.822444934364911,4.711843019465518,20.247595049580397,107.98459467262094,1.3305153696856151,2.297481452322088,2.1132579720327773,1.3772396537016325,1.2008794195987416,0.7275564225748653,8.275477281101224,27.899135894551183,0.0026725719616842,5.278105226848813,0.0010509920819223,0.0451682187046152,-0.0072302087192028,-0.0023913610509226,-5.338286554938525e-05,-1.4980890506897664e-05,-0.0005629697981187,-3.6380272282193432e-06,-2.8852058683316735e-05,-7.791702539992651e-06,0.0012711491784544,0.0219147510066269,5.30910618144779e-14,-3.941775959241424,0.0002759762964908,0.0007045014060122,-0.0002086355837085,9.079050046504476e-05,0.0004245616272145,0.0009006184579812,1.1899651134815117,0.9383512380928632,1.17251054504223,0.9134499160804452,0.83359160696557,0.67726287091337,0.8926756838792658,0.2436028934220557,1.02707078940486,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,0.9788854058472332,278.63233601409024,575614518,True,True
1441056,6.874976578443691,6.037751789149445,7.998209024820479,54.70302713901323,1.2812816821124935,2.95396567547653,1.7760235957170358,1.6782294699106106,0.8190740877538413,0.3989774080130736,8.096095456058094,32.935139696196195,-0.0005266866585136,0.384157464293267,0.0050172176447746,0.0462840855362429,-0.003938837728263,-0.001398928214264,-5.9853617861812085e-05,-4.819698439362499e-05,-0.0006547502300673,-1.4857168868686654e-06,-3.173663725954683e-05,-1.0209276032947932e-05,0.0034756444400157,0.0142346001855924,0.0063271930630821,-3.15130716265852,0.0002563563772229,0.0009996199752601,-0.0002153130271304,0.0002080957431749,0.000631321821083,0.0004127509314916,0.9921417803822076,1.197440555212718,1.0927602872934254,1.1126719749808074,0.562018917735115,1.2901971928045208,0.8653094319221131,1.659423809224056,1.015084016492317,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,1.080774953446302,278.86932239436675,576337107,True,True
1442805,1.7692511387246483,2.8973480022453213,3.207916387146134,176.28962785406682,1.939162478382908,2.589034541888943,0.9058689038284896,0.8882785490861509,0.1291908473261018,0.299386597426947,8.583012926335424,32.12789710118254,0.0009725361265436,2.744864989105975,0.0030358354692476,0.0379434572774792,0.0005005050017829,-0.0035730047838916,-5.909369972186916e-05,9.445589984662018e-06,-0.0006119794001648,-2.4102564792245e-06,-4.21694092755515e-05,-7.70127626876634e-06,0.0008918470040526,0.0053046608837287,3.6830076466674377e-14,-1.119148183020958,0.0002403097503335,0.0010688442815745,-1.866330903328994e-05,-0.0001599237119821,0.0008806956309337,0.0003837897261933,0.8599510195815574,1.0807668785526918,0.1884057758367537,1.5085637738350737,1.19175731655435,1.4208992468894572,-0.4198241606949235,0.5915387369712162,1.0498842680118468,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,1.1073536342125034,273.95208188835164,577034958,True,True
1444123,6.574048830240049,4.095033601034165,11.745302982255597,146.44750816686516,1.96901061178918,2.4910238098679174,0.6024438686236875,0.8294786404529659,1.12973700978758,0.6292553541813887,10.220947296805988,31.97961548218713,0.0006548413323134,-0.376868654972577,0.0059699114476555,0.0592558539633392,-0.007221522101546,-0.0026489073188959,-8.238906915262983e-05,-1.9814560942415656e-05,-0.0006015087375414,-1.4715644858608898e-06,-3.94222929553412e-05,-7.936016662303895e-06,0.0285768234188516,3.5431025854319664e-35,2.4704295770788084e-12,-0.3512167679530155,0.0002079310621363,0.000935010073752,-0.0001732523662148,0.0001387564441013,2.707659365746109e-05,0.0009990870635564,1.0324748663559598,0.8534406050293325,0.8350452110218203,1.0845754139899326,0.693688796188882,1.145044357915188,1.846224985593104,1.786888611810449,1.1697156986791704,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,1.078880107415295,277.6010725567887,577560840,True,True
1446095,6.718336720014586,5.379630346118756,48.54675046533475,64.75209818659502,1.5732154714444806,1.7705648794143525,1.035126822232378,1.3893336428006229,0.8672847722641917,0.3476415377424178,6.061611865157243,26.348281577852624,0.0058946692360418,6.398640202111578,-0.0012056104723284,0.0627281370453118,-0.0024774328948165,-0.0028135253056814,-5.388231482354584e-05,-3.966719808700211e-05,-0.0006098988102933,-4.424806700271784e-06,-3.397815476478188e-05,-6.932010460051306e-06,2.674426008329427e-07,1.1382751431641993e-07,9.026620645667516e-07,-36952.83768946445,0.0002241936178026,0.0016880873826106,-4.601832470522682e-05,0.0001153877829869,0.0004378073952106,0.0012457297401016,1.2773859107741288,1.153494546599804,1.5016273958789497,1.133375180478237,1.4696485388607663,0.8859396736878777,2.4413871815107315,1.6847230408935334,0.8669199725389989,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,0.9107985141256472,280.0610013949712,578347668,True,True
1449491,4.991114193344777,3.852357430616709,7.175092880442108,121.27049679637926,1.2332467333648465,1.8743912838632024,1.397575458260366,0.7631045530991972,1.2981495125842937,0.540873135629766,7.233781073466603,31.82303275841862,0.0004425531591957,2.5667339668368765,0.0026917566222011,0.0413129599068901,-0.007487966944221,-0.0055162470477656,-8.605802034057972e-05,-4.756857073744272e-05,-0.0005532574721611,-1.6410354419948056e-06,-4.43200179098213e-05,-9.110263813742555e-06,2.985441198128095e-07,0.0063327292879025,4.590846500706333e-08,-45.240246280489046,0.0002017839415269,0.001578063874291,-4.299417832807439e-05,0.0001659759684916,0.000698083143085,0.0012747262933648,1.0902045719774,0.963749483737676,0.9778784161756052,0.7870023916112359,0.8067346211442334,1.311608718071629,1.060053782013619,1.2367885457834735,0.9528268228678106,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,1.1074405525257005,280.6881984348095,579702672,True,True
1451126,0.6731998986277725,4.394351079081439,14.576477303641052,133.38028599058612,1.6320871600593825,2.031586498560886,0.950894179875292,0.9992589175296676,0.2992644212980879,0.6584675954411722,8.893088891918213,33.043085049631514,0.0005003662450356,2.183991298243797,0.0024015610644431,0.0373392960452096,-0.0054672182480733,-0.0058618083893492,-3.804042255699061e-05,-5.0530800008661495e-05,-0.0005835720497837,-2.0287222672344813e-06,1.4618035064906912e-06,-8.78701704818901e-06,1.963585329984558e-06,1.7446214768848398e-73,4.144402407370506e-06,-2772.7739719960778,0.0002722732065805,0.0020273006681108,8.037392293594835e-05,-0.0001085604242508,0.000376651867652,0.0008666710289056,0.873788045691618,1.08021341192299,1.3016563143381132,0.5350473041163322,0.9680067393199148,0.8290057303351062,0.8943713675437088,1.5196361527103135,1.0718999335999504,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,1.0744230464561353,277.11714439599695,580355037,True,True
1453012,6.110821319681506,5.030541429525028,17.321726239580556,61.81742043596259,1.1954425543059186,3.657081591247123,0.8490618771366164,1.548552900992882,1.0287842383056065,0.6373775430800557,8.168599606193027,33.240645197854995,0.000192769214842,0.2063805683198658,0.0038473171270735,0.0368873700017639,-0.0068309456084914,-0.0032232779321095,-9.802968120639346e-05,6.422871735644269e-06,-0.0005909801447331,-2.229170322163189e-06,-4.150882097606523e-05,-8.281890254904098e-06,0.0146136583509331,4.020310755835048e-05,0.0084965575137394,-1.1830236741350824,0.0002591402037737,0.0011052767902576,-0.0001140418135234,-9.750312976365778e-06,0.0006738943690238,0.0010782868403782,1.016958085414361,1.0321258867954193,0.616959791639765,0.8093513889405901,1.16851368527141,0.9579476580314892,1.491682069057438,1.6064539347078746,1.0197824764222752,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,0.8444653108595264,278.0206932722827,581107551,True,True
1455091,14.415972984852193,3.707128768412974,16.544451726814497,134.90759505077568,1.6178298376982572,2.6890421465737404,0.7459046626337925,1.0414068493871755,2.1292255954739505,0.6122471198857403,7.897380762324484,31.35557147574382,0.001348966557575,4.636569995676696,0.0010310275855794,0.054203023181524,-0.003303345314811,-0.0021779409234911,-0.0001111482559223,-2.6511136927756884e-05,-0.0005557339019759,-3.902881135879359e-06,-3.494698724469444e-05,-7.3730047247458194e-06,0.0083949234386005,43777.20242106017,2.6507308931018955e-11,-1.0068509430866268,0.0002298207727646,0.0013590998450258,-0.0001163504410414,0.0001782765889783,0.0004484702594476,0.0015391968542145,1.075914935549412,0.8287402656072627,0.9000309262728869,1.122263328395469,0.8722674080421905,0.9486916010585958,0.7133053321410256,0.8650470141534321,1.0012439477222506,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,1.096555843130341,277.4207811340713,581937072,True,True
1455843,13.71805130872253,3.842050823796536,5.9730460003749215,93.14276243414378,1.2425293387683682,3.685400781787567,0.501943066286205,1.0562238980026817,0.9265573731782152,0.5049112937059388,9.337603704759273,33.81761741972444,-0.0004979130195728,3.0580462239983524,0.003041052059688,0.039173464620621,-0.0034747612922059,-0.0026483361871439,-5.045461287870368e-05,-8.34064287031671e-06,-0.0006270389401895,-3.194142752916322e-06,-4.918744659113352e-05,-8.326090505081532e-06,0.0219862368481511,3.624365455796385e-33,0.2488577725229344,-2.7377869385964635,0.0002306448769206,0.0010176995420512,-0.0001076208159698,5.791846959534371e-05,0.000468218740327,0.0015481724403763,1.0644106547241126,1.1549016547794462,1.1948716842193203,1.575672475868946,0.8633473485118772,1.1604368656206678,0.387887720888172,0.5867908474034818,1.1034621455808966,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,1.0396058591707202,277.51938049390395,582237120,True,True
1456886,11.43420376517443,2.4550709363689984,22.548629074331316,81.93738768913032,0.8460324428781205,2.173494485992517,0.883358389956386,0.7593296106352903,0.8355305259459467,0.3837388696491803,6.795658898055052,28.343500525447485,0.0052246673492823,6.074689286536522,-0.001062696404101,0.0133214389635531,-0.0078134992783175,-0.001499120184492,-7.690907290616231e-05,-2.3397463827639386e-05,-0.0006505106090939,-1.487768690383415e-06,-2.9216885515203447e-05,-8.25202119332639e-06,0.0063218479386887,401.7458841815668,5.501419639243076e-11,-1.2808775923287317,0.0001608511079061,0.0011232792237362,-6.798433770200921e-05,3.573516849579758e-06,0.0004603747973203,0.0005093137487548,1.145759624169685,1.1233114344418411,0.2537898480048297,1.2483319698616882,0.9429100547321784,1.5223928587408762,1.1275403620442697,1.662383652744518,0.9213597546027228,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,0.976456951564467,281.39879017655846,582653277,True,True
